model,framework,query_idx,final_pass,delivered,artifact_delivered,official_delivered,tokens,cost_usd,runtime_seconds,failure_reason
gemma,solo_self_refine,141,True,True,True,True,8703,0.00166895,26.9476,
gemma,solo_self_refine,142,False,True,True,True,18547,0.0032227999999999996,86.401,commonsense:valid_accommodation
gemma,solo_self_refine,143,False,True,True,True,14392,0.0021351499999999997,74.1461,hard:valid_cost
gemma,solo_self_refine,144,False,True,True,True,13546,0.00202908,69.3171,hard:valid_cost
gemma,solo_self_refine,145,True,True,True,True,7182,0.00106041,37.8342,
gemma,solo_self_refine,146,False,True,True,True,15706,0.002950485,84.8365,commonsense:valid_accommodation;hard:valid_cost
gemma,solo_self_refine,147,False,True,True,True,14888,0.00275084,36.5218,hard:valid_cost
gemma,solo_self_refine,148,True,True,True,True,6135,0.001228,41.5397,
gemma,solo_self_refine,149,False,True,True,True,16673,0.00308841,44.8772,hard:valid_cost;hard:valid_cuisine
gemma,solo_self_refine,150,True,True,True,True,8442,0.001824,31.1054,
gemma,solo_self_refine,151,True,True,True,True,6952,0.00110146,61.4847,
gemma,solo_self_refine,152,False,True,True,True,17099,0.0025303,70.9198,commonsense:not_absent
gemma,solo_self_refine,153,False,True,True,True,18903,0.00337446,64.3476,hard:valid_cost
gemma,solo_self_refine,154,True,True,True,True,7294,0.00114596,63.0754,
gemma,solo_self_refine,155,False,True,True,True,15820,0.00229307,42.1116,hard:valid_cost
gemma,solo_self_refine,156,True,True,True,True,7597,0.0011811,64.8219,
gemma,solo_self_refine,157,True,True,True,True,9084,0.0017249,27.4693,
gemma,solo_self_refine,158,True,True,True,True,8706,0.001680525,26.3699,
gemma,solo_self_refine,159,False,True,True,True,13250,0.00203476,45.5355,hard:valid_cost
gemma,solo_self_refine,160,True,True,True,True,9029,0.00143826,47.7173,
gemma,solo_self_refine,161,True,True,True,True,9342,0.00146544,44.7422,
gemma,solo_self_refine,162,True,True,True,True,10080,0.00147415,32.0242,
gemma,solo_self_refine,163,False,True,True,True,19185,0.00358656,162.5163,hard:valid_cost
gemma,solo_self_refine,164,False,True,True,True,24046,0.003631475,75.4484,hard:valid_cost
gemma,solo_self_refine,165,True,True,True,True,8349,0.001698325,32.1994,
gemma,solo_self_refine,166,False,True,True,True,22968,0.00429558,240.348,hard:valid_cost
gemma,solo_self_refine,167,True,True,True,True,9745,0.0014361,55.0645,
gemma,solo_self_refine,168,True,True,True,True,8303,0.00125189,36.0763,
gemma,solo_self_refine,169,False,True,True,True,24322,0.0037896400000000004,83.3579,commonsense:valid_accommodation;hard:valid_room_rule
gemma,solo_self_refine,170,False,True,True,True,25206,0.0038322499999999997,111.6877,commonsense:valid_accommodation
gemma,solo_self_refine,171,True,True,True,True,10636,0.0023198,36.4119,
gemma,solo_self_refine,172,False,True,True,True,19874,0.00315191,101.303,hard:valid_cost
gemma,solo_self_refine,173,True,True,True,True,18697,0.0028889,72.3558,
gemma,solo_self_refine,174,True,True,True,True,8646,0.00129798,37.9229,
gemma,solo_self_refine,175,True,True,True,True,9487,0.00150264,69.1634,
gemma,solo_self_refine,176,False,True,True,True,21911,0.0033191899999999996,105.8629,commonsense:valid_accommodation;hard:valid_cuisine
gemma,solo_self_refine,177,True,True,True,True,10521,0.00152798,59.6238,
gemma,solo_self_refine,178,False,True,True,True,24587,0.0036289800000000004,87.9055,hard:valid_room_type
gemma,solo_self_refine,179,False,True,True,True,22489,0.00334871,74.6893,commonsense:valid_info_sandbox;commonsense:valid_transportation
gemma,stigmergiagentic_c3,0,True,False,True,False,11494,0.00138332,0.0,ok
gemma,stigmergiagentic_c3,1,True,False,True,False,10742,0.0023224,0.0,ok
gemma,stigmergiagentic_c3,2,True,False,True,False,11185,0.00164082,0.0,ok
gemma,stigmergiagentic_c3,3,True,False,True,False,8716,0.00163852,0.0,ok
gemma,stigmergiagentic_c3,4,True,False,True,False,11662,0.00173006,0.0,ok
gemma,stigmergiagentic_c3,5,True,False,True,False,10672,0.0023162,0.0,ok
gemma,stigmergiagentic_c3,6,True,False,True,False,10699,0.00196338,0.0,ok
gemma,stigmergiagentic_c3,7,True,False,True,False,9990,0.00155876,0.0,ok
gemma,stigmergiagentic_c3,8,True,False,True,False,9394,0.0017425799999999999,0.0,ok
gemma,stigmergiagentic_c3,9,True,False,True,False,11553,0.00213464,0.0,ok
gemma,stigmergiagentic_c3,10,True,False,True,False,11347,0.00171416,0.0,ok
gemma,stigmergiagentic_c3,11,True,False,True,False,8676,0.00161884,0.0,ok
gemma,stigmergiagentic_c3,12,True,False,True,False,9648,0.00149892,0.0,ok
gemma,stigmergiagentic_c3,13,True,False,True,False,10750,0.00163812,0.0,ok
gemma,stigmergiagentic_c3,14,True,False,True,False,12401,0.00225618,0.0,ok
gemma,stigmergiagentic_c3,15,True,False,True,False,9967,0.00185704,0.0,ok
gemma,stigmergiagentic_c3,16,True,False,True,False,12141,0.0021690299999999997,0.0,ok
gemma,stigmergiagentic_c3,17,False,True,True,True,34786,0.00581897,0.0,ok
gemma,stigmergiagentic_c3,18,True,False,True,False,12888,0.002745,0.0,ok
gemma,stigmergiagentic_c3,19,False,True,True,True,37138,0.0055679250000000005,0.0,ok
gemma,stigmergiagentic_c3,20,False,False,False,False,17677,0.0025337600000000004,0.0,validator_replan_exhausted
gemma,stigmergiagentic_c3,21,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,22,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,23,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,24,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,25,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,26,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,27,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,28,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,29,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,30,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,31,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,32,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,33,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,34,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,35,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,36,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,37,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,38,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,39,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,40,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,41,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,42,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,43,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,44,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,45,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,46,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,47,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,48,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,49,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,50,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,51,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,52,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,53,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,54,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,55,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,56,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,57,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,58,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,59,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,60,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,61,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,62,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,63,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,64,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,65,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,66,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,67,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,68,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,69,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,70,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,71,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,72,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,73,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,74,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,75,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,76,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,77,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,78,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,79,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,80,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,81,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,82,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,83,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,84,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,85,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,86,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,87,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,88,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,89,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,90,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,91,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,92,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,93,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,94,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,95,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,96,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,97,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,98,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,99,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,100,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,101,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,102,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,103,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,104,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,105,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,106,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,107,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,108,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,109,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,110,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,111,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,112,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,113,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,114,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,115,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,116,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,117,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,118,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,119,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,120,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,121,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,122,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,123,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,124,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,125,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,126,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,127,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,128,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,129,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,130,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,131,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,132,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,133,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,134,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,135,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,136,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,137,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,138,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,139,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,140,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,141,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,142,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,143,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,144,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,145,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,146,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,147,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,148,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,149,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,150,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,151,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,152,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,153,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,154,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,155,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,156,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,157,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,158,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,159,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,160,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,161,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,162,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,163,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,164,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,165,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,166,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,167,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,168,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,169,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,170,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,171,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,172,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,173,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,174,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,175,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,176,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,177,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,178,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
gemma,stigmergiagentic_c3,179,False,False,False,False,0,0.0,0.0,empty_plan_after_max_attempts
